label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	30633	7742820	13988500000	1824120	3642520	0.6801	0.9999	0.8093	0.9997	0.8093	0.9996	0.7417	0.7391	83.3905	00:01:23	1173.88	1590.55	1166.51	1169.08	482.92	0.02	0	133874	33469	167343	65424504	107768892	soil	32	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24270	7742620	13425500000	1824120	3642730	0.680051	0.999864	0.809327	0.999729	0.809327	0.999593	0.74168	0.739079	84.1973	00:01:24	1173.88	1590.55	1165.88	1168.64	514.01	0.02	0	133874	33469	167343	65424504	107768892	soil	32	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30555	7764560	13988500000	1840280	3620790	0.682	0.9999	0.8084	0.9997	0.8084	0.9996	0.7423	0.7398	84.7812	00:01:24	1174.01	1590.59	1170.3	1171.23	507.45	0.03	0	133874	33469	167343	65424504	107768892	soil	33	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24295	7764310	13439300000	1840280	3621040	0.681956	0.999863	0.808395	0.999731	0.808395	0.999594	0.742291	0.739812	70.615	00:01:10	920.54	1340.18	915.39	916.45	483.87	0.01	0	133874	33469	167343	65424504	107768892	soil	33	closed	t	0.806	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29988	8157520	13987800000	2584420	3227830	0.7165	0.9998	0.7594	0.9998	0.7594	0.9996	0.73740000000000006	0.7373	90.4328	00:01:30	1173.79	1590.48	1170.18	1171.17	507.4	0.02	0	133874	33469	167343	65424504	107768892	soil	34	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	23722	8157300	13434800000	2584410	3228050	0.716473	0.999808	0.759404	0.99976	0.759404	0.999568	0.737411	0.737314	70.6371	00:01:10	916.23	1336.15	911.35	912.58	462.21	0.01	0	133874	33469	167343	65424504	107768892	soil	34	closed	t	0.807	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30167	7844680	13988400000	1997040	3540670	0.689	0.9999	0.7971	0.9997	0.7971	0.9996	0.7409	0.7391	72.0359	00:01:12	917.83	1334.87	910.09	912.78	497.47	0.01	0	133874	33469	167343	65424504	107768892	soil	35	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	23960	7844440	13436000000	1997040	3540910	0.688994	0.999851	0.797079	0.999737	0.797079	0.999588	0.740867	0.739106	78.0977	00:01:18	1173.99	1590.52	1165.79	1168.14	477.09	2.81	0	133874	33469	167343	65424504	107768892	soil	35	closed	t	0.808	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30698	7704780	13988600000	1756550	3680570	0.6767	0.9999	0.8143	0.9997	0.8143	0.9996	0.7422	0.7392	75.9313	00:01:15	1174.08	1590.55	1165.99	1168.74	511.74	2.87	0	133874	33469	167343	65424504	107768892	soil	36	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24332	7704530	13420800000	1756540	3680810	0.676706	0.999869	0.81434	0.999726	0.81434	0.999595	0.742143	0.739171	78.7101	00:01:18	1174.01	1590.55	1170.3	1171.18	507.44	2.82	0	133874	33469	167343	65424504	107768892	soil	36	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30680	7738050	13988600000	1797420	3647300	0.6796	0.9999	0.8115	0.9997	0.8115	0.9996	0.7425	0.7397	71.9693	00:01:11	917.84	1338.12	913.33	914.07	482.61	0.01	0	133874	33469	167343	65424504	107768892	soil	37	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24286	7737800	13430500000	1797410	3647550	0.679628	0.999866	0.811498	0.999728	0.811498	0.999595	0.742444	0.739732	70.2666	00:01:10	924.29	1341.21	916.42	918.23	477.09	0.01	0	133874	33469	167343	65424504	107768892	soil	37	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30654	7676540	13988700000	1719320	3708800	0.6742	0.9999	0.817	0.9997	0.817	0.9996	0.742	0.7388	80.2349	00:01:20	1174.13	1590.61	1170.44	1171.39	507.45	2.87	0	133874	33469	167343	65424504	107768892	soil	38	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24393	7676290	13443300000	1719310	3709060	0.674226	0.999872	0.817009	0.999724	0.817009	0.999597	0.741996	0.738782	71.9884	00:01:11	879.32	1296.09	875.71	876.72	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	38	closed	t	0.806	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30611	7733880	13988600000	1792840	3651460	0.6793	0.9999	0.8118	0.9997	0.8118	0.9996	0.7424	0.7397	76.2798	00:01:16	1170.08	1590.57	1167.25	1168.05	185.77	2.86	0	133874	33469	167343	65424504	107768892	soil	39	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24259	7733650	13433300000	1792830	3651700	0.679264	0.999867	0.811806	0.999728	0.811806	0.999595	0.742386	0.739644	71.7774	00:01:11	883.41	1301.38	880.98	881.51	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	39	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30597	7719590	13988600000	1784540	3665760	0.678	0.9999	0.8122	0.9997	0.8122	0.9996	0.7419	0.7391	79.4309	00:01:19	1174.08	1590.57	1168.89	1170.42	485.02	2.86	0	133874	33469	167343	65424504	107768892	soil	40	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24264	7719360	13432800000	1784540	3665990	0.678008	0.999867	0.812231	0.999727	0.812231	0.999595	0.741894	0.739075	70.0465	00:01:10	924.64	1341.46	921.07	922.03	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	40	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30656	7664050	13988700000	1700220	3721300	0.6732	0.9999	0.8184	0.9997	0.8184	0.9996	0.7421	0.7387	75.3948	00:01:15	854.12	1270.95	846.18	848.84	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	41	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24325	7663860	13430400000	1700210	3721490	0.673134	0.999873	0.818433	0.999723	0.818433	0.999597	0.742041	0.738706	74.7459	00:01:14	836.55	1257.16	832.38	833.1	481.95	0.01	0	133874	33469	167343	65424504	107768892	soil	41	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30637	7736270	13988600000	1798650	3649080	0.6795	0.9999	0.8114	0.9997	0.8114	0.9996	0.7423	0.7396	71.8598	00:01:11	923.1	1340.04	919.64	920.62	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	42	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24280	7736050	13424700000	1798640	3649300	0.679474	0.999866	0.811358	0.999728	0.811358	0.999595	0.742296	0.739582	71.2318	00:01:11	906.66	1323.54	900	902.19	481.72	0.01	0	133874	33469	167343	65424504	107768892	soil	42	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30636	7736900	13988600000	1793640	3648450	0.6795	0.9999	0.8118	0.9997	0.8118	0.9996	0.7425	0.7398	87.2127	00:01:27	1173.87	1590.55	1165.87	1167.65	507.45	0.02	0	133874	33469	167343	65424504	107768892	soil	43	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24278	7736660	13431000000	1793630	3648690	0.679528	0.999866	0.811797	0.999728	0.811797	0.999595	0.742526	0.739797	74.949700000000007	00:01:14	829.91	1250.06	825.4	826.44	480.05	0.01	0	133874	33469	167343	65424504	107768892	soil	43	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30727	7713510	13988600000	1761020	3671840	0.6775	0.9999	0.8141	0.9997	0.8141	0.9996	0.7425	0.7396	75.103	00:01:15	864.93	1284.48	859.7	861.32	503.53	0.01	0	133874	33469	167343	65424504	107768892	soil	44	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24306	7713280	13421000000	1761010	3672070	0.677474	0.999869	0.814128	0.999726	0.814128	0.999596	0.742468	0.739541	70.2147	00:01:10	924.53	1341.46	921.06	921.64	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	44	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30544	7727670	13988600000	1777760	3657670	0.6787	0.9999	0.813	0.9997	0.813	0.9996	0.7426	0.7398	84.6214	00:01:24	1173.9	1590.58	1170.29	1171.21	506.01	0.03	0	133874	33469	167343	65424504	107768892	soil	45	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24232	7727550	13439200000	1777780	3657800	0.678728	0.999868	0.81297	0.999728	0.81297	0.999596	0.742626	0.739809	70.2967	00:01:10	922.74	1339.53	917.59	919	493.72	0.01	0	133874	33469	167343	65424504	107768892	soil	45	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30548	7729300	13988600000	1786540	3656050	0.6789	0.9999	0.8123	0.9997	0.8123	0.9996	0.7424	0.7396	72.1731	00:01:12	913.94	1330.77	905.98	908.7	491.72	0.01	0	133874	33469	167343	65424504	107768892	soil	46	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24334	7729050	13451000000	1786530	3656300	0.678859	0.999867	0.812252	0.999728	0.812252	0.999596	0.742369	0.739589	70.9501	00:01:10	909.86	1326.64	906.26	907.13	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	46	closed	t	0.808	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30558	7723280	13988600000	1786160	3662070	0.6784	0.9999	0.8122	0.9997	0.8122	0.9996	0.7421	0.7393	234.1064	00:03:54	1174.13	1590.61	1170.44	1171.39	507.45	2.86	0	133874	33469	167343	65424504	107768892	soil	47	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24372	7723040	13441800000	1786150	3662310	0.678332	0.999867	0.812166	0.999728	0.812166	0.999595	0.742041	0.73924	74.2716	00:01:14	849.58	1266.45	842.12	843.64	477.45	0.01	0	133874	33469	167343	65424504	107768892	soil	47	closed	t	0.808	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30709	7739360	13988600000	1796570	3645990	0.6798	0.9999	0.8116	0.9997	0.8116	0.9996	0.7426	0.7399	71.3985	00:01:11	935.41	1352.16	930.19	931.77	485.14	0.01	0	133874	33469	167343	65424504	107768892	soil	48	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24348	7739100	13423600000	1796560	3646250	0.679742	0.999866	0.811595	0.999728	0.811595	0.999595	0.742551	0.73984	72.8793	00:01:12	877.37	1294.15	869.36	870.81	477.38	0.01	0	133874	33469	167343	65424504	107768892	soil	48	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30635	7730310	13988600000	1784190	3655040	0.679	0.9999	0.8125	0.9997	0.8125	0.9996	0.7425	0.7397	76.6787	00:01:16	1172.48	1590.57	1165.9	1167.47	480.21	2.86	0	133874	33469	167343	65424504	107768892	soil	49	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24297	7730070	13431600000	1784170	3655280	0.678949	0.999867	0.812474	0.999728	0.812474	0.999595	0.74252	0.739734	79.5921	00:01:19	1170.8	1587.32	1167.09	1167.99	507.45	2.81	0	133874	33469	167343	65424504	107768892	soil	49	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30631	7752660	13988500000	1826720	3632680	0.6809	0.9999	0.8093	0.9997	0.8093	0.9996	0.7422	0.7396	86.3565	00:01:26	1173.41	1590.56	1170.29	1170.99	507.55	0.02	0	133874	33469	167343	65424504	107768892	soil	50	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24259	7752450	13429500000	1826710	3632900	0.680914	0.999864	0.809303	0.99973	0.809303	0.999594	0.74214	0.739578	75.2245	00:01:15	830.08	1248.26	823.6	825.74	500.32	0.01	0	133874	33469	167343	65424504	107768892	soil	50	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30599	7692990	13988600000	1737140	3692350	0.6757	0.9999	0.8158	0.9997	0.8158	0.9996	0.7423	0.7392	70.885	00:01:10	937.21	1354.09	933.69	934.7	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	51	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24262	7692760	13440400000	1737130	3692580	0.675672	0.999871	0.815785	0.999725	0.815785	0.999596	0.742235	0.739147	79.3764	00:01:19	1167.1	1587.48	1162.85	1163.91	494.69	2.81	0	133874	33469	167343	65424504	107768892	soil	51	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30648	7750080	13988600000	1819250	3635270	0.6807	0.9999	0.8099	0.9997	0.8099	0.9996	0.7423	0.7397	78.3583	00:01:18	1170.56	1587.02	1163.32	1165.43	488.62	2.86	0	133874	33469	167343	65424504	107768892	soil	52	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24311	7749840	13431300000	1819240	3635510	0.680685	0.999865	0.809883	0.999729	0.809883	0.999594	0.742281	0.739685	77.5002	00:01:17	1174.03	1590.57	1165.84	1167.28	5.9	2.82	0	133874	33469	167343	65424504	107768892	soil	52	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30240	7890560	13988300000	2060020	3494790	0.693	0.9999	0.793	0.9998	0.793	0.9996	0.7411	0.7396	71.5078	00:01:11	925.77	1344.15	922.37	923.21	489.82	0.01	0	133874	33469	167343	65424504	107768892	soil	53	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	23917	7890350	13423300000	2060020	3495000	0.693027	0.999847	0.792971	0.99974	0.792971	0.999587	0.741113	0.739638	80.7804	00:01:20	1171.06	1587.6	1162.96	1165.62	477.09	2.81	0	133874	33469	167343	65424504	107768892	soil	53	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30610	7721160	13988600000	1773250	3664190	0.6782	0.9999	0.8132	0.9997	0.8132	0.9996	0.7424	0.7396	77.0909	00:01:17	1174.09	1590.57	1165.9	1167.36	477.09	2.86	0	133874	33469	167343	65424504	107768892	soil	54	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24223	7720970	13438500000	1773270	3664370	0.67815	0.999868	0.813227	0.999727	0.813227	0.999596	0.742427	0.739571	82.1484	00:01:22	1168.67	1590.57	1165.9	1166.33	477.09	0.14	0	133874	33469	167343	65424504	107768892	soil	54	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30622	7733820	13988600000	1803060	3651520	0.6793	0.9999	0.8109	0.9997	0.8109	0.9996	0.742	0.7393	96.887200000000007	00:01:36	1158.43	1575.17	1154.73	1155.64	507.3	0.01	0	133874	33469	167343	65424504	107768892	soil	55	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24297	7733540	13429600000	1803050	3651810	0.679254	0.999866	0.810933	0.999728	0.810933	0.999594	0.741981	0.739276	73.9635	00:01:13	845.24	1262.06	837.39	838.91	477.13	0.01	0	133874	33469	167343	65424504	107768892	soil	55	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30471	7807660	13988500000	1895920	3577690	0.6858	0.9999	0.8046	0.9997	0.8046	0.9996	0.7426	0.7405	78.7951	00:01:18	1171.02	1587.47	1162.92	1165.6	488.82	2.86	0	133874	33469	167343	65424504	107768892	soil	56	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24269	7807400	13450200000	1895910	3577940	0.685741	0.999859	0.804612	0.999734	0.804612	0.999593	0.742604	0.740436	73.7178	00:01:13	879.83	1300.73	876.07	876.78	478.83	0.01	0	133874	33469	167343	65424504	107768892	soil	56	closed	t	0.808	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30608	7760550	13988500000	1836820	3624800	0.6816	0.9999	0.8086	0.9997	0.8086	0.9996	0.7422	0.7397	71.2282	00:01:11	937.19	1354.09	929.44	931.07	478.21	0.01	0	133874	33469	167343	65424504	107768892	soil	57	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24236	7760310	13436800000	1836810	3625040	0.681605	0.999863	0.808608	0.99973	0.808608	0.999594	0.742197	0.739695	74.2123	00:01:14	854.87	1271.98	847.19	849.66	488.11	0.01	0	133874	33469	167343	65424504	107768892	soil	57	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30668	7683680	13988600000	1732450	3701660	0.67490000000000006	0.9999	0.816	0.9997	0.816	0.9996	0.7419	0.7388	73.2034	00:01:13	894.13	1310.92	887.41	889.7	487.56	0.01	0	133874	33469	167343	65424504	107768892	soil	58	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24351	7683440	13431200000	1732440	3701900	0.674854	0.999871	0.816008	0.999724	0.816008	0.999596	0.741886	0.738749	69.3461	00:01:09	938.82	1355.78	931.12	933.93	490.28	0.01	0	133874	33469	167343	65424504	107768892	soil	58	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30665	7692170	13988600000	1741120	3693180	0.6756	0.9999	0.8154	0.9997	0.8154	0.9996	0.7421	0.739	76.1467	00:01:16	1169.58	1590.54	1165.98	1166.63	480.9	2.86	0	133874	33469	167343	65424504	107768892	soil	59	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24264	7691930	13423500000	1741110	3693420	0.675599	0.99987	0.815424	0.999725	0.815424	0.999596	0.74203	0.738955	70.9814	00:01:10	897.37	1314.39	893.99	895.05	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	59	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30645	7776900	13988500000	1860000	3608450	0.6831	0.9999	0.807	0.9997	0.807	0.9996	0.7423	0.7399	73.6151	00:01:13	888.23	1305.11	884.71	885.67	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	60	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24192	7776640	13431400000	1859990	3608710	0.683039	0.999862	0.806988	0.999731	0.806988	0.999593	0.742232	0.739858	74.2866	00:01:14	836.13	1253.03	828.94	830.75	478.18	0.01	0	133874	33469	167343	65424504	107768892	soil	60	closed	t	0.8	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30557	7743510	13988600000	1803250	3641840	0.6801	0.9999	0.8111	0.9997	0.8111	0.9996	0.7426	0.7399	71.1232	00:01:11	937.78	1355.51	930.73	932.47	480.54	0.01	0	133874	33469	167343	65424504	107768892	soil	61	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24262	7743280	13438300000	1803240	3642060	0.68011	0.999866	0.81111	0.999729	0.81111	0.999595	0.74253	0.739856	74.6939	00:01:14	850.71	1267.73	847.33	848.23	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	61	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30750	7683660	13988600000	1722390	3701680	0.67490000000000006	0.9999	0.8169	0.9997	0.8169	0.9996	0.7423	0.7391	80.6563	00:01:20	1171.14	1587.61	1167.43	1168.37	507.42	2.87	0	133874	33469	167343	65424504	107768892	soil	62	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24332	7683490	13422800000	1722410	3701860	0.674858	0.999872	0.81688	0.999724	0.81688	0.999596	0.742285	0.739108	87.0927	00:01:27	1173.98	1590.56	1167.93	1169.61	489.03	0.02	0	133874	33469	167343	65424504	107768892	soil	62	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30821	7740570	13988600000	1800680	3644780	0.6799	0.9999	0.8113	0.9997	0.8113	0.9996	0.7425	0.7398	77.9934	00:01:17	1170.64	1590.5	1165.93	1166.72	486.47	2.86	0	133874	33469	167343	65424504	107768892	soil	63	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24306	7740350	13402900000	1800680	3645000	0.679852	0.999866	0.81127	0.999728	0.81127	0.999594	0.742462	0.73977	79.7966	00:01:19	1170.12	1590.5	1167.39	1167.86	504.04	2.82	0	133874	33469	167343	65424504	107768892	soil	63	closed	t	0.798	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30574	7785250	13988500000	1868690	3600100	0.6838	0.9999	0.8064	0.9997	0.8064	0.9996	0.7424	0.7401	70.7543	00:01:10	941.45	1358.36	937.97	938.95	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	64	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24310	7785020	13441700000	1868690	3600330	0.683775	0.999861	0.806428	0.999732	0.806428	0.999594	0.742375	0.740054	87.7071	00:01:27	1173.94	1590.61	1170.33	1171.32	507.41	0.02	0	133874	33469	167343	65424504	107768892	soil	64	closed	t	0.806	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30587	7741940	13988600000	1802180	3643400	0.68	0.9999	0.8112	0.9997	0.8112	0.9996	0.7425	0.7398	73.9994	00:01:13	872.5	1289.5	869.1	870.06	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	65	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24191	7741810	13430800000	1802230	3643540	0.67998	0.999866	0.811167	0.999729	0.811167	0.999595	0.742485	0.739803	70.6711	00:01:10	911.55	1332.04	907.25	908.57	501.8	0.01	0	133874	33469	167343	65424504	107768892	soil	65	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30583	7742410	13988600000	1801440	3642940	0.68	0.9999	0.8112	0.9997	0.8112	0.9996	0.7426	0.7399	72.1645	00:01:12	912.18	1329.22	904.43	907.15	422.06	0.01	0	133874	33469	167343	65424504	107768892	soil	66	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24277	7742190	13437800000	1801430	3643160	0.680014	0.999866	0.811243	0.999729	0.811243	0.999595	0.742538	0.739854	92.6967	00:01:32	1172.23	1592.09	1169.23	1170.14	58.73	0.01	0	133874	33469	167343	65424504	107768892	soil	66	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30543	7732640	13988600000	1787550	3652710	0.6792	0.9999	0.8122	0.9997	0.8122	0.9996	0.7425	0.7398	72.1383	00:01:12	914.87	1331.8	907.02	908.41	505.73	0.01	0	133874	33469	167343	65424504	107768892	soil	67	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24257	7732400	13444300000	1787550	3652950	0.679153	0.999867	0.812231	0.999728	0.812231	0.999596	0.742521	0.739755	79.766	00:01:19	1170.61	1587.13	1162.36	1164.23	491.66	2.81	0	133874	33469	167343	65424504	107768892	soil	67	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30546	7695390	13988600000	1742990	3689960	0.6759	0.9999	0.8153	0.9997	0.8153	0.9996	0.7422	0.7391	72.0545	00:01:12	914.86	1336.05	911.27	911.72	478.9	0.01	0	133874	33469	167343	65424504	107768892	soil	68	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24226	7695140	13436300000	1742980	3690210	0.675881	0.99987	0.815326	0.999725	0.815326	0.999596	0.74214	0.739083	72.9571	00:01:12	851.24	1268.12	843.46	845.3	477.09	0.01	0	133874	33469	167343	65424504	107768892	soil	68	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30653	7696590	13988600000	1742100	3688750	0.676	0.9999	0.8154	0.9997	0.8154	0.9996	0.7423	0.7392	74.1662	00:01:14	887.55	1304.46	879.68	881.4	501.28	0.01	0	133874	33469	167343	65424504	107768892	soil	69	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24234	7696440	13431300000	1742090	3688910	0.675995	0.99987	0.815428	0.999725	0.815428	0.999596	0.742249	0.739194	74.9737	00:01:14	842.18	1258.96	834.17	836.86	500.5	0.01	0	133874	33469	167343	65424504	107768892	soil	69	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30677	7723260	13988600000	1772320	3662090	0.6784	0.9999	0.8134	0.9997	0.8134	0.9996	0.7426	0.7397	89.6902	00:01:29	1174	1590.57	1170.04	1170.92	503.95	0.02	0	133874	33469	167343	65424504	107768892	soil	70	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24345	7723000	13430800000	1772320	3662340	0.678328	0.999868	0.813348	0.999727	0.813348	0.999596	0.74258	0.739728	70.6689	00:01:10	922.16	1340.17	917.88	918.66	56.89	0.01	0	133874	33469	167343	65424504	107768892	soil	70	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30621	7750780	13988600000	1814850	3634570	0.6808	0.9999	0.8103	0.9997	0.8103	0.9996	0.7425	0.7399	76.3351	00:01:16	1174.11	1590.58	1168.87	1170.43	485.01	2.86	0	133874	33469	167343	65424504	107768892	soil	71	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24291	7750550	13438800000	1814850	3634800	0.680747	0.999865	0.810269	0.99973	0.810269	0.999595	0.742492	0.739883	79.5577	00:01:19	1174.04	1590.58	1165.86	1168.49	477.09	2.81	0	133874	33469	167343	65424504	107768892	soil	71	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30693	7740440	13988600000	1812130	3644910	0.6799	0.9999	0.8103	0.9997	0.8103	0.9996	0.742	0.7394	75.258	00:01:15	869.86	1286.8	866.47	867.58	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	72	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24306	7740180	13417200000	1812120	3645170	0.679837	0.999865	0.810295	0.999728	0.810295	0.999594	0.742007	0.739355	78.265	00:01:18	1159.94	1576.47	1151.84	1154.51	505.75	2.82	0	133874	33469	167343	65424504	107768892	soil	72	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30596	7681090	13988700000	1718900	3704260	0.6746	0.9999	0.8171	0.9997	0.8171	0.9996	0.7423	0.7391	81.7003	00:01:21	1173.09	1590.58	1166.02	1168.45	505.76	0.38	0	133874	33469	167343	65424504	107768892	soil	73	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
